35.8242
37.1440
38.4598
39.7322
40.9095
41.8930
42.5731
42.8681
42.7482
42.1768
41.1604
39.7715
38.0732
36.1181
33.9962
31.8912
29.9776
28.3332
27.0131
26.0783
25.5592
25.4712
25.8204
26.6223
27.8507
29.4694
31.4481
33.7441
36.3301
39.2500
42.5499
46.2819
50.5163
55.2583
60.5079
66.2184
72.2781
78.4206
84.2984
89.5428
93.8801
97.2307
99.7066
101.5637
103.0480
104.1790
104.9500
105.3624
105.5118
105.7199
106.4857
107.9888
110.2953
113.4350
117.3006
121.7267
126.6165
131.9534
137.5970
143.3996
149.3568
155.3691
