40.6681
40.2321
39.7930
39.3431
38.8735
38.3724
37.8288
37.2355
36.5914
35.8988
35.1662
34.4104
33.6513
32.9114
32.2184
31.6078
31.1157
30.7723
30.6057
30.6427
30.9062
31.4150
32.1843
33.2259
34.5452
36.1428
38.0153
40.1547
42.5497
45.1892
48.0587
51.1403
54.4136
57.8512
61.4232
65.0946
68.8263
72.5700
76.2744
79.8907
83.3811
86.7256
89.9233
92.9883
95.9406
98.7912
101.5539
104.2465
106.8948
109.5392
112.2307
114.9975
117.8575
120.8218
123.8882
127.0462
130.2855
133.5977
136.9640
140.3644
143.7881
147.2204
