Date,Total_Price_Index,Total_Dividends_Paid,Total_Dividends_Index,CPI,CPI_ADJ,Real_Price_Index,Real_Dividends_Index,Real_Price_Index_Lag,Real_Month_Return,Real_Total_Return,log_Real_Total_Return,log_Real_Month_Return,GOP
1984-01-01,9.53185067454388,153.645,0.7184343391834918,102.1,2.980881488736533,28.413317229148692,2.141567622544734,25.62995172435313,1.1921553805604992,28.413317229148692,3.3468579517794863,0.17576291296717825,1
1985-01-01,9.81516588361291,161.179,0.7536628484835562,105.7,2.879356669820246,28.26136335237296,2.170064149576853,28.413317229148692,1.071026915179435,28.26136335237296,3.341495619276473,0.06861792203633016,1
1985-01-01,9.81516588361291,161.179,0.7536628484835562,105.7,2.879356669820246,28.26136335237296,2.170064149576853,28.413317229148692,1.071026915179435,28.26136335237296,3.341495619276473,0.06861792203633016,1
1986-01-01,11.8989021388068,174.579,0.8163204041805122,109.9,2.7693175614194723,32.95183865460939,2.260650431042134,28.26136335237296,1.2459586130580256,32.95183865460939,3.4950470607455295,0.21990520396932178,1
1986-01-01,11.8989021388068,174.579,0.8163204041805122,109.9,2.7693175614194723,32.95183865460939,2.260650431042134,28.26136335237296,1.2459586130580256,32.95183865460939,3.4950470607455295,0.21990520396932178,1
1987-01-01,14.9706775502788,179.935,0.8413647227113251,111.4,2.732028725314183,40.900321104777845,2.2986325909133427,32.95183865460939,1.310972481641731,40.900321104777845,3.7111379139905005,0.2707692142040775,1
1987-01-01,14.9706775502788,179.935,0.8413647227113251,111.4,2.732028725314183,40.900321104777845,2.2986325909133427,32.95183865460939,1.310972481641731,40.900321104777845,3.7111379139905005,0.2707692142040775,1
1988-01-01,13.918339192383,223.109,1.0432436264173233,116.0,2.623689655172414,36.51740255623604,2.7371475104556855,40.900321104777845,0.9597614152253229,36.51740255623604,3.597788929326481,-0.04107055121486652,1
1988-01-01,13.918339192383,223.109,1.0432436264173233,116.0,2.623689655172414,36.51740255623604,2.7371475104556855,40.900321104777845,0.9597614152253229,36.51740255623604,3.597788929326481,-0.04107055121486652,1
1989-01-01,15.8849163101052,257.958,1.2061953546623394,121.2,2.511122112211221,39.888964596929846,3.0289038267390564,36.51740255623604,1.1752716628072402,39.888964596929846,3.6860997091234298,0.16149932326210936,1
1989-01-01,15.8849163101052,257.958,1.2061953546623394,121.2,2.511122112211221,39.888964596929846,3.0289038267390564,36.51740255623604,1.1752716628072402,39.888964596929846,3.6860997091234298,0.16149932326210936,1
1990-01-01,18.5664832355628,271.066,1.2674875367575404,127.5,2.387043137254902,44.318996390408365,3.025547426173207,39.888964596929846,1.1869083164977805,44.318996390408365,3.791413397561885,0.1713518729626581,1
1990-01-01,18.5664832355628,271.066,1.2674875367575404,127.5,2.387043137254902,44.318996390408365,3.025547426173207,39.888964596929846,1.1869083164977805,44.318996390408365,3.791413397561885,0.1713518729626581,1
1991-01-01,17.6221301809507,274.258,1.2824131276369948,134.7,2.259450631031923,39.816333157475746,2.8975491504830297,44.318996390408365,0.9637827068936747,39.816333157475746,3.6842772089483042,-0.03688941756638924,1
1991-01-01,17.6221301809507,274.258,1.2824131276369948,134.7,2.259450631031923,39.816333157475746,2.8975491504830297,44.318996390408365,0.9637827068936747,39.816333157475746,3.6842772089483042,-0.03688941756638924,1
1992-01-01,22.7115872444266,284.802,1.3317162072839128,138.3,2.200636297903109,49.979943273078426,2.9306230242548392,39.816333157475746,1.3288658724064097,49.979943273078426,3.911621790413734,0.2843258509407606,1
1992-01-01,22.7115872444266,284.802,1.3317162072839128,138.3,2.200636297903109,49.979943273078426,2.9306230242548392,39.816333157475746,1.3288658724064097,49.979943273078426,3.911621790413734,0.2843258509407606,1
1993-01-01,23.7347707243883,300.496,1.405100362441228,142.8,2.1312885154061623,50.58564426068718,2.9946742654640253,49.979943273078426,1.0720364013500614,50.58564426068718,3.92366782577695,0.06956001855536816,1
1993-01-01,23.7347707243883,300.496,1.405100362441228,142.8,2.1312885154061623,50.58564426068718,2.9946742654640253,49.979943273078426,1.0720364013500614,50.58564426068718,3.92366782577695,0.06956001855536816,0
1994-01-01,25.9565323167137,348.731,1.630644183265308,146.3,2.080300751879699,53.997393694649226,3.392230320495078,50.58564426068718,1.13450416326406,53.997393694649226,3.9889357804855825,0.12619569492169158,0
1994-01-01,25.9565323167137,348.731,1.630644183265308,146.3,2.080300751879699,53.997393694649226,3.392230320495078,50.58564426068718,1.13450416326406,53.997393694649226,3.9889357804855825,0.12619569492169158,0
1995-01-01,25.1106233039233,389.396,1.8207911610575995,150.5,2.02224584717608,50.77985369636179,3.6820873640236433,53.997393694649226,1.0086031442251302,50.77985369636179,3.9274996951452015,0.008566348070986864,0
